JUGADOR;NACIONALIDAD;FECHA;F_JUEGO;LOCAL;VISITANTE;MARCADOR;POSICION;GOLES;ASISTENCIAS;T.A.;S.T.A;T.R.;M_INICIAL;M_FINAL;"TIEMPO 
JUGADO";COMPETENCIA
Romelu Lukaku;Belgium;Group B;12/06/2021;Belgium;Russia;3:00;Delantero;2;0;0;0;0;0;0;90;EURO 2020
Romelu Lukaku;Belgium;Group B;17/06/2021;Denmark;Belgium;1:02;Delantero;0;0;0;0;0;0;0;90;EURO 2020
Romelu Lukaku;Belgium;Group B;21/06/2021;Finland;Belgium;0:02;Delantero;1;0;0;0;0;0;84;84;EURO 2020
Romelu Lukaku;Belgium;Round of 16;27/06/2021;Belgium;Portugal;1:00;Delantero;0;0;0;0;0;0;0;90;EURO 2020
Romelu Lukaku;Belgium;Quarter-Finals;2/07/2021;Belgium;Italy;1:02;Delantero;1;0;0;0;0;0;0;90;EURO 2020
Romelu Lukaku;Belgium;Group H;14/09/2021;Chelsea;Zenit S-Pb;1:00;Delantero;1;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Romelu Lukaku;Belgium;Group H;29/09/2021;Juventus;Chelsea;1:00;Delantero;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Romelu Lukaku;Belgium;Group H;20/10/2021;Chelsea;Malmo FF;4:00;Delantero;0;1;0;0;0;0;23;23;UEFA CHAMPIONS LEAGUE
Romelu Lukaku;Belgium;15;3/01/2021;Inter  (2);Crotone  (19);6:02;Delantero;1;1;0;0;0;0;75;75;SERIE A
Romelu Lukaku;Belgium;16;6/01/2021;Bolonia (11);Inter  (2);2:01;Delantero;0;0;0;0;0;63;0;27;SERIE A
Romelu Lukaku;Belgium;17;10/01/2021;AS Roma  (4);Inter  (2);2:02;Delantero;0;0;1;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;18;17/01/2021;Inter  (2);Juventus  (3);2:00;Delantero;0;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;19;23/01/2021;Udinese Calcio  (15);Inter  (2);0:00;Delantero;0;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;20;30/01/2021;Inter  (2);Benevento  (11);4:00;Delantero;2;0;0;0;0;0;81;81;SERIE A
Romelu Lukaku;Belgium;21;5/02/2021;Fiorentina  (12);Inter  (2);0:02;Delantero;0;0;0;0;0;0;89;89;SERIE A
Romelu Lukaku;Belgium;22;14/02/2021;Inter  (2);Lazio  (4);3:01;Delantero;2;1;1;0;0;0;90;90;SERIE A
Romelu Lukaku;Belgium;23;21/02/2021;AC Milan  (2);Inter  (1);0:03;Delantero;1;1;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;24;28/02/2021;Inter  (1);Genoa  (11);3:00;Delantero;1;1;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;25;4/03/2021;Parma  (19);Inter  (1);1:02;Delantero;0;1;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;26;8/03/2021;Inter  (1);Atalanta BC  (4);1:00;Delantero;0;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;27;14/03/2021;Torino  (17);Inter  (1);1:02;Delantero;1;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;29;3/04/2021;Bologna  (11);Inter  (1);0:01;Delantero;1;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;28;7/04/2021;Inter  (1);Sassuolo (8);2:01;Delantero;1;1;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;30;11/04/2021;Inter  (1);Cagliari Calcio  (18);1:00;Delantero;0;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;31;18/04/2021;Napoli (5);Inter  (1);1:01;Delantero;0;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;32;21/04/2021;Spezia Calcio  (14);Inter  (1);1:01;Delantero;0;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;33;25/04/2021;Inter  (1);Hellas Verona  (10);1:00;Delantero;0;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;34;1/05/2021;Crotone  (20);Inter  (1);0:02;Delantero;0;1;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;36;12/05/2021;Inter  (1);AS Roma  (7);3:01;Delantero;1;1;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;37;15/05/2021;Juventus  (5);Inter  (1);3:02;Delantero;1;0;0;0;0;0;0;90;SERIE A
Romelu Lukaku;Belgium;38;23/05/2021;Inter  (1);Udinese Calcio  (12);5:01;Delantero;1;0;0;0;0;57;0;33;SERIE A
Romelu Lukaku;Belgium;2;22/08/2021;Arsenal  (17);Chelsea  (2);0:02;Delantero;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Romelu Lukaku;Belgium;3;28/08/2021;Liverpool  (3);Chelsea  (2);1:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Romelu Lukaku;Belgium;4;11/09/2021;Chelsea  (4);Aston Villa  (11);3:00;Delantero;2;0;0;0;0;0;0;90;PREMIER LEAGUE
Romelu Lukaku;Belgium;5;19/09/2021;Tottenham  (7);Chelsea  (2);0:03;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Romelu Lukaku;Belgium;6;25/09/2021;Chelsea  (1);Man City  (5);0:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Romelu Lukaku;Belgium;7;2/10/2021;Chelsea  (3);Southhampton  (16);3:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Romelu Lukaku;Belgium;8;16/10/2021;Brentford  (7);Chelsea  (1);0:01;Delantero;0;0;0;0;0;0;77;77;PREMIER LEAGUE
Romelu Lukaku;Belgium;Group E;24/03/2021;Belgium  (6);Wales  (49);3:01;Delantero;1;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Romelu Lukaku;Belgium;Group E;27/03/2021;Czech Republic (2);Belgium  (6);1:01;Delantero;1;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Romelu Lukaku;Belgium;Group E;2/09/2021;Estonia  (51);Belgium  (5);2:05;Delantero;2;0;1;0;0;0;74;74;ELIMINATORIAS MUNDIALISTAS
Romelu Lukaku;Belgium;Group E;5/09/2021;Belgium;Czech Republic ;3:00;Delantero;1;1;1;0;0;0;81;81;ELIMINATORIAS MUNDIALISTAS
Romelu Lukaku;Belgium;14;3/06/2021;Belgium;Greece;1:01;Delantero;0;0;0;0;0;0;46;45;AMISTOSO
Romelu Lukaku;Belgium;15;6/06/2021;Belgium;Croatia;1:00;Delantero;1;0;0;0;0;0;0;90;AMISTOSO
Romelu Lukaku;Belgium;Semi-Finals;7/10/2021;Belgium;France;2:03;Delantero;1;0;0;0;0;0;0;90;NATIONS LEAGUE FINAL
Romelu Lukaku;Belgium;15;3/01/2021;Inter  (2);Crotone  (19);6:02;Delantero;1;1;0;0;0;0;75;75;ITALY CUP
Romelu Lukaku;Belgium;16;6/01/2021;Bolonia (11);Inter  (2);2:01;Delantero;0;0;0;0;0;63;0;27;ITALY CUP
Romelu Lukaku;Belgium;17;10/01/2021;AS Roma  (4);Inter  (2);2:02;Delantero;0;0;1;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;18;17/01/2021;Inter  (2);Juventus  (3);2:00;Delantero;0;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;19;23/01/2021;Udinese Calcio  (15);Inter  (2);0:00;Delantero;0;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;20;30/01/2021;Inter  (2);Benevento  (11);4:00;Delantero;2;0;0;0;0;0;81;81;ITALY CUP
Romelu Lukaku;Belgium;21;5/02/2021;Fiorentina  (12);Inter  (2);0:02;Delantero;0;0;0;0;0;0;89;89;ITALY CUP
Romelu Lukaku;Belgium;22;14/02/2021;Inter  (2);Lazio  (4);3:01;Delantero;2;1;1;0;0;0;90;90;ITALY CUP
Romelu Lukaku;Belgium;23;21/02/2021;AC Milan  (2);Inter  (1);0:03;Delantero;1;1;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;24;28/02/2021;Inter  (1);Genoa  (11);3:00;Delantero;1;1;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;25;4/03/2021;Parma  (19);Inter  (1);1:02;Delantero;0;1;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;26;8/03/2021;Inter  (1);Atalanta BC  (4);1:00;Delantero;0;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;27;14/03/2021;Torino  (17);Inter  (1);1:02;Delantero;1;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;29;3/04/2021;Bologna  (11);Inter  (1);0:01;Delantero;1;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;28;7/04/2021;Inter  (1);Sassuolo (8);2:01;Delantero;1;1;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;30;11/04/2021;Inter  (1);Cagliari Calcio  (18);1:00;Delantero;0;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;31;18/04/2021;Napoli (5);Inter  (1);1:01;Delantero;0;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;32;21/04/2021;Spezia Calcio  (14);Inter  (1);1:01;Delantero;0;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;33;25/04/2021;Inter  (1);Hellas Verona  (10);1:00;Delantero;0;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;34;1/05/2021;Crotone  (20);Inter  (1);0:02;Delantero;0;1;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;36;12/05/2021;Inter  (1);AS Roma  (7);3:01;Delantero;1;1;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;37;15/05/2021;Juventus  (5);Inter  (1);3:02;Delantero;1;0;0;0;0;0;0;90;ITALY CUP
Romelu Lukaku;Belgium;38;23/05/2021;Inter  (1);Udinese Calcio  (12);5:01;Delantero;1;0;0;0;0;57;0;33;ITALY CUP
Romelu Lukaku;Belgium;Third Round;22/09/2021;Chelsea;Aston Villa;5:04;Delantero;0;0;0;0;0;76;0;14;COPA DE LA LIGA
Kante;France;Group F;15/06/2021;France;Germany;1:00;Volante ;0;0;0;0;0;0;0;90;EURO 2020
Kante;France;Group F;19/06/2021;Hungary;France;1:01;Volante ;0;0;0;0;0;0;0;90;EURO 2020
Kante;France;Group F;23/06/2021;Portugal;France;2:02;Volante ;0;0;0;0;0;0;0;90;EURO 2020
Kante;France;Round of 16;28/06/2021;France;Switzerland;7:08;Volante ;0;0;0;0;0;0;0;120;EURO 2020
Kante;France;last 16 1st leg;23/02/2021;Atlético Madrid;Chelsea;0:01;Volante ;0;0;0;0;0;74;0;16;UEFA CHAMPIONS LEAGUE
Kante;France;last 16 2nd leg;17/03/2021;Chelsea;Atlético Madrid;2:00;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Kante;France;Quarter-Finals 1st leg;7/04/2021;FC Porto;Chelsea;0:02;Volante ;0;0;0;0;0;80;0;10;UEFA CHAMPIONS LEAGUE
Kante;France;Quarter-Finals 2nd leg;13/04/2021;Chelsea;FC Porto;0:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Kante;France;Semi-Finals 1st Leg;27/04/2021;Real Madrid;Chelsea;1:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Kante;France;Semi-Finals 2nd Leg;5/05/2021;Chelsea;Real Madrid;2:00;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Kante;France;Final;29/05/2021;Man City;Chelsea;0:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Kante;France;Group H;20/10/2021;Chelsea;Malmo FF;4:00;Volante ;0;0;0;0;0;0;65;65;UEFA CHAMPIONS LEAGUE
Kante;France;17;3/01/2021;Chelsea  (8);Man City  (3);1:03;Volante ;0;0;1;0;0;0;64;64;PREMIER LEAGUE
Kante;France;22;4/02/2021;Tottenham  (5);Chelsea  (8);0:01;Volante ;0;0;1;0;0;74;0;16;PREMIER LEAGUE
Kante;France;23;7/02/2021;Sheff Utd  (20);Chelsea  (8);1:02;Volante ;0;0;0;0;0;75;0;15;PREMIER LEAGUE
Kante;France;24;15/02/2021;Chelsea  (6);Newcastle  (16);2:00;Volante ;0;0;0;0;0;70;0;20;PREMIER LEAGUE
Kante;France;25;20/02/2021;Southampton (13);Chelsea  (4);1:01;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Kante;France;26;28/02/2021;Chelsea  (5);Man Utd  (2);0:00;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Kante;France;29;4/03/2021;Liverpool  (6);Chelsea  (4);0:01;Volante ;0;1;0;0;0;0;0;90;PREMIER LEAGUE
Kante;France;27;8/03/2021;Chelsea  (5);Everton  (6);2:00;Volante ;0;0;0;0;0;80;0;10;PREMIER LEAGUE
Kante;France;28;13/03/2021;Leeds  (11);Chelsea  (5);0:00;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Kante;France;31;10/04/2021;Crystal Palace  (12);Chelsea  (5);1:04;Volante ;0;0;0;0;0;61;0;29;PREMIER LEAGUE
Kante;France;33;24/04/2021;West Ham (5);Chelsea  (4);0:01;Volante ;0;0;1;0;0;0;0;90;PREMIER LEAGUE
Kante;France;34;1/05/2021;Chelsea  (4);Fullham  (18);2:00;Volante ;0;0;0;0;0;66;0;24;PREMIER LEAGUE
Kante;France;35;8/05/2021;Man City  (1);Chelsea  (4);1:02;Volante ;0;0;0;0;0;0;68;68;PREMIER LEAGUE
Kante;France;37;18/05/2021;Chelsea  (4);Leicester  (3);2:01;Volante ;0;0;0;0;0;0;32;32;PREMIER LEAGUE
Kante;France;2;22/08/2021;Arsenal  (17);Chelsea  (2);0:02;Volante ;0;0;0;0;0;72;0;18;PREMIER LEAGUE
Kante;France;3;28/08/2021;Liverpool  (3);Chelsea  (2);1:01;Volante ;0;0;0;0;0;0;46;45;PREMIER LEAGUE
Kante;France;5;19/09/2021;Tottenham  (7);Chelsea  (2);0:03;Volante ;1;0;0;0;0;46;0;45;PREMIER LEAGUE
Kante;France;6;25/09/2021;Chelsea  (1);Man City  (5);0:01;Volante ;0;0;0;0;0;0;60;60;PREMIER LEAGUE
Kante;France;8;16/10/2021;Brentford  (7);Chelsea  (1);0:01;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Kante;France;10;30/10/2021;Newcastle  (19);Chelsea  (1);0:03;Volante ;0;0;1;0;0;0;64;64;PREMIER LEAGUE
Kante;France;11;6/11/2021;Chelsea  (1);Burnley  (18);1:01;Volante ;0;0;0;0;0;0;85;85;PREMIER LEAGUE
Kante;France;Group D;24/03/2021;France  (26);Ukraine  (28);1:01;Volante ;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Kante;France;9;8/06/2021;France;Bulgaria;3:00;Volante ;0;0;0;0;0;0;65;65;AMISTOSO
Kante;France;Fifth Round;11/02/2021;Barnsley FC;Chelsea;0:01;Volante ;0;0;0;0;0;0;0;90;FA CUP
Kante;France;Quarter-Finals;21/03/2021;Chelsea;Sheff Utd;2:00;Volante ;0;0;0;0;0;83;0;7;FA CUP
Kante;France;Semi-Finals;17/04/2021;Chelsea;Man City;1:00;Volante ;0;0;0;0;0;0;0;90;FA CUP
Kante;France;Final;15/05/2021;Chelsea;Leicester;0:01;Volante ;0;0;0;0;0;0;0;90;FA CUP
Kante;France;Third Round;22/09/2021;Chelsea;Aston Villa;5:04;Volante ;0;0;0;0;0;0;46;45;COPA DE LA LIGA
Kante;France;Final;11/08/2021;Chelsea;Villarreal;7:06;Volante ;0;0;0;0;0;0;65;65;UEFA SUPER CUP
Jorginho;Italy;Group A;11/06/2021;Turkey;Italy;0:03;Volante ;0;0;0;0;0;0;0;90;EURO 2020
Jorginho;Italy;Group A;16/06/2021;Italy;Switzerland;3:00;Volante ;0;0;0;0;0;0;0;90;EURO 2020
Jorginho;Italy;Group A;20/06/2021;Italy;Wales;1:00;Volante ;0;0;0;0;0;0;75;75;EURO 2020
Jorginho;Italy;Round of 16;26/06/2021;Italy;Austria;2:01;Volante ;0;0;0;0;0;0;0;120;EURO 2020
Jorginho;Italy;Quarter-Finals;2/07/2021;Belgium;Italy;1:02;Volante ;0;0;0;0;0;0;0;90;EURO 2020
Jorginho;Italy;Semi-Finals;6/07/2021;Italy;Spain;5:03;Volante ;0;0;0;0;0;0;0;120;EURO 2020
Jorginho;Italy;Final;11/07/2021;Italy;England;4:03;Volante ;0;0;1;0;0;0;0;120;EURO 2020
Jorginho;Italy;last 16 1st leg;23/02/2021;Atlético Madrid;Chelsea;0:01;Volante ;0;0;1;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Quarter-Finals 1st leg;7/04/2021;FC Porto;Chelsea;0:02;Volante ;0;1;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Quarter-Finals 2nd leg;13/04/2021;Chelsea;FC Porto;0:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Semi-Finals 1st Leg;27/04/2021;Real Madrid;Chelsea;1:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Semi-Finals 2nd Leg;5/05/2021;Chelsea;Real Madrid;2:00;Volante ;0;0;1;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Final;29/05/2021;Man City;Chelsea;0:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Group H;14/09/2021;Chelsea;Zenit S-Pb;1:00;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Group H;29/09/2021;Juventus;Chelsea;1:00;Volante ;0;0;0;0;0;0;62;62;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Group H;20/10/2021;Chelsea;Malmo FF;4:00;Volante ;2;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;Group H;2/11/2021;Malmo FF;Chelsea;0:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Jorginho;Italy;19;16/01/2021;Fullham;Chelsea  (10);0:01;Volante ;0;0;0;0;0;0;65;65;PREMIER LEAGUE
Jorginho;Italy;20;27/01/2021;Chelsea  (9);Wolves  (14);0:00;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;21;31/01/2021;Chelsea  (9);Burnley  (14);2:00;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;22;4/02/2021;Tottenham  (5);Chelsea  (8);0:01;Volante ;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;23;7/02/2021;Sheff Utd  (20);Chelsea  (8);1:02;Volante ;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;24;15/02/2021;Chelsea  (6);Newcastle  (16);2:00;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;25;20/02/2021;Southampton (13);Chelsea  (4);1:01;Volante ;0;0;0;0;0;76;0;14;PREMIER LEAGUE
Jorginho;Italy;29;4/03/2021;Liverpool  (6);Chelsea  (4);0:01;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;27;8/03/2021;Chelsea  (5);Everton  (6);2:00;Volante ;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;28;13/03/2021;Leeds  (11);Chelsea  (5);0:00;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;30;3/04/2021;Chelsea  (4);West Brom  (19);2:05;Volante ;0;0;0;0;0;0;72;72;PREMIER LEAGUE
Jorginho;Italy;31;10/04/2021;Crystal Palace  (12);Chelsea  (5);1:04;Volante ;0;0;0;0;0;0;61;61;PREMIER LEAGUE
Jorginho;Italy;32;20/04/2021;Chelsea  (5);Brighton  (15);0:00;Volante ;0;0;1;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;33;24/04/2021;West Ham (5);Chelsea  (4);0:01;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;35;8/05/2021;Man City  (1);Chelsea  (4);1:02;Volante ;0;0;0;0;0;68;0;22;PREMIER LEAGUE
Jorginho;Italy;36;12/05/2021;Chelsea  (3);Arsenal  (9);0:01;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;37;18/05/2021;Chelsea  (4);Leicester  (3);2:01;Volante ;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;38;23/05/2021;Aston Villa  (11);Chelsea  (3);2:01;Volante ;0;0;1;0;0;0;60;60;PREMIER LEAGUE
Jorginho;Italy;1;14/08/2021;Chelsea  (2);Crystal Palace  (18);3:00;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;2;22/08/2021;Arsenal  (17);Chelsea  (2);0:02;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;3;28/08/2021;Liverpool  (3);Chelsea  (2);1:01;Volante ;0;0;0;0;0;0;88;88;PREMIER LEAGUE
Jorginho;Italy;4;11/09/2021;Chelsea  (4);Aston Villa  (11);3:00;Volante ;0;0;0;0;0;46;0;45;PREMIER LEAGUE
Jorginho;Italy;5;19/09/2021;Tottenham  (7);Chelsea  (2);0:03;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;6;25/09/2021;Chelsea  (1);Man City  (5);0:01;Volante ;0;0;0;0;0;0;76;76;PREMIER LEAGUE
Jorginho;Italy;7;2/10/2021;Chelsea  (3);Southhampton  (16);3:01;Volante ;0;0;0;0;0;73;0;17;PREMIER LEAGUE
Jorginho;Italy;9;23/10/2021;Chelsea  (1);Norwich  (20);7:00;Volante ;0;1;0;0;0;0;64;64;PREMIER LEAGUE
Jorginho;Italy;10;30/10/2021;Newcastle  (19);Chelsea  (1);0:03;Volante ;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;11;6/11/2021;Chelsea  (1);Burnley  (18);1:01;Volante ;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Jorginho;Italy;Group C;2/09/2021;Italy  (3);Bulgaria  (43);1:01;Volante ;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Jorginho;Italy;Group C;5/09/2021;Switzerland;Italy;0:00;Volante ;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Jorginho;Italy;Group C;8/09/2021;Italy;Lithuania;5:00;Volante ;0;0;0;0;0;0;61;61;ELIMINATORIAS MUNDIALISTAS
Jorginho;Italy;5;4/06/2021;Italy;Czech Republic ;4:00;Volante ;0;1;0;0;0;0;64;64;AMISTOSO
Jorginho;Italy;Semi-Finals;6/10/2021;Italy;Spain;1:02;Volante ;0;0;0;0;0;0;64;64;NATIONS LEAGUE FINAL
Jorginho;Italy;Third Place Play-Off;10/10/2021;Italy;Belgium;2:01;Volante ;0;0;0;0;0;71;0;19;NATIONS LEAGUE FINAL
Jorginho;Italy;Semi-Finals;17/04/2021;Chelsea;Man City;1:00;Volante ;0;0;0;0;0;0;0;90;FA CUP
Jorginho;Italy;Final;15/05/2021;Chelsea;Leicester;0:01;Volante ;0;0;0;0;0;0;75;75;FA CUP
Jorginho;Italy;Final;11/08/2021;Chelsea;Villarreal;7:06;Volante ;0;0;0;0;0;65;0;55;UEFA SUPER CUP
Cesar Azpilicueta;Spain;Group E;23/06/2021;Slovakia;Spain;0:05;Defensa;0;0;0;0;0;0;77;77;EURO 2020
Cesar Azpilicueta;Spain;Round of 16;28/06/2021;Croatia;Spain;3:05;Defensa;1;0;0;0;0;0;0;120;EURO 2020
Cesar Azpilicueta;Spain;Quarter-Finals;2/07/2021;Switzerland;Spain;2:04;Defensa;0;0;0;0;0;0;0;120;EURO 2020
Cesar Azpilicueta;Spain;Semi-Finals;6/07/2021;Italy;Spain;5:03;Defensa;0;0;0;0;0;0;85;85;EURO 2020
Cesar Azpilicueta;Spain;last 16 1st leg;23/02/2021;Atlético Madrid;Chelsea;0:01;Defensa;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;last 16 2nd leg;17/03/2021;Chelsea;Atlético Madrid;2:00;Defensa;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Quarter-Finals 1st leg;7/04/2021;FC Porto;Chelsea;0:02;Defensa;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Quarter-Finals 2nd leg;13/04/2021;Chelsea;FC Porto;0:01;Defensa;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Semi-Finals 1st Leg;27/04/2021;Real Madrid;Chelsea;1:01;Volante ;0;0;0;0;0;0;67;67;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Semi-Finals 2nd Leg;5/05/2021;Chelsea;Real Madrid;2:00;Volante ;0;0;0;0;0;0;88;88;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Final;29/05/2021;Man City;Chelsea;0:01;Defensa;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Group H;14/09/2021;Chelsea;Zenit S-Pb;1:00;Defensa;0;1;1;0;0;0;83;83;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Group H;29/09/2021;Juventus;Chelsea;1:00;Volante ;0;0;0;0;0;0;62;62;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Group H;20/10/2021;Chelsea;Malmo FF;4:00;Volante ;0;0;0;0;0;0;65;65;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;Group H;2/11/2021;Malmo FF;Chelsea;0:01;Volante ;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta;Spain;17;3/01/2021;Chelsea  (8);Man City  (3);1:03;Defensa;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Cesar Azpilicueta;Spain;19;16/01/2021;Fullham;Chelsea  (10);0:01;Defensa;0;0;1;0;0;0;0;90;PREMIER LEAGUE
Cesar Azpilicueta;Spain;20;27/01/2021;Chelsea  (9);Wolves  (14);0:00;Defensa;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Cesar Azpilicueta;Spain;21;31/01/2021;Chelsea  (9);Burnley  (14);2:00;Defensa;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Cesar Azpilicueta;Spain;22;4/02/2021;Tottenham  (5);Chelsea  (8);0:01;Defensa;0;0;1;0;0;0;0;90;PREMIER LEAGUE
Cesar Azpilicueta;Spain;23;7/02/2021;Sheff Utd  (20);Chelsea  (8);1:02;Defensa;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Cesar Azpilicueta;Spain;24;15/02/2021;Chelsea  (6);Newcastle  (16);2:00;Defensa;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Cesar Azpilicueta;Spain;25;20/02/2021;Southampton (13);Chelsea  (4);1:01;Defensa;0;0;0;0;0;0;0;90;PREMIER LEAGUE
